Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2502.04319v1,关于Σ1-$M_\star$淬灭边界的起源,http://arxiv.org/abs/2502.04319v1,我们考虑了一个由现象学动机驱动的模型，其中当中心黑洞的能量输出超过宿主晕中重子引力束缚能的百倍时，星系就会熄灭。该模型在0<z<2.5的范围内重现了形成星系和宁静星系的质函数，以及$\Sigma_1$-恒星质量图上的熄灭边界。熄灭边界是由于颜色-形态关系产生的。中心千秒差距处的恒星表面密度$\Sigma_1$是一个形态指标。随着$\Sigma_1$的增加，星系会变得更红，直到它们越过熄灭边界，进入非活动星系群体。合并推动了超大质量黑洞的增长以及伴随其迁移到红序列的形态演化。这就是高质量非活动星系群体的起源。在较低质量的情况下，非活动星系主要是卫星星系，由于环境效应而停止了恒星形成。,安德烈亚·卡塔内奥,2025-02-06,2025-02-06,,N/A,['星系的天体物理学']
2502.04318v1,sshELF：从稀疏视角进行3D重建的单次分层特征外推,http://arxiv.org/abs/2502.04318v1,从稀疏的外向视角重建无界户外场景面临着重大挑战，因为视图重叠度极低。先前的方法往往缺乏跨场景理解，它们的以基元为中心的公式过度加载局部特征来补偿缺失的全局上下文，导致场景中未见部分的模糊。我们提出了sshELF，这是一个快速的单次管道，通过层次外推潜在特征进行稀疏视图3D场景重建。我们的关键见解是，将信息外推与基元解码分离，允许在训练场景之间高效地转移结构模式。我们的方法：（1）学习跨场景先验以生成中间虚拟视图，外推到未观察到的区域；（2）提供两阶段网络设计，将虚拟视图生成与3D基元解码分离，以实现高效的训练和模块化模型设计；（3）整合一个预训练的基础模型，以联合推断潜在特征和纹理，提高场景理解和泛化能力。sshELF可以从六个稀疏输入视图重建360度场景，并在合成和真实世界数据集上取得具有竞争力的结果。我们发现sshELF能够忠实重建遮挡区域，支持实时渲染，并为下游应用提供丰富的潜在特征。代码将发布。,艾瓦兹·纳贾夫利,2025-02-06,2025-02-06,,N/A,['计算机视觉与模式识别']
2502.04317v1,因式分解隐式全局卷积在汽车计算流体动力学预测中的应用,http://arxiv.org/abs/2502.04317v1,计算流体动力学（CFD）对汽车设计至关重要，需要分析大量的3D点云来研究车辆几何形状如何影响压力场和阻力。然而，现有的深度学习方法在处理高分辨率3D数据时面临着计算复杂性的挑战。我们提出了因子隐式全局卷积（Factorized Implicit Global Convolution，简称FIGConv），这是一种新颖的架构，能够高效地解决具有任意输入和输出几何形状的非常大型3D网格的CFD问题。FIGConv实现了二次复杂度$O(N^2)$，这比现有的需要立方复杂度$O(N^3)$的3D神经CFD模型有显著提升。我们的方法结合了因子隐式网格来近似高分辨率域，通过2D重新参数化实现高效的全球卷积，以及U型架构以有效地收集和整合信息。我们在行业标准Ahmed体数据集和大规模DrivAerNet数据集上验证了我们的方法。在DrivAerNet中，我们的模型在阻力预测上达到了$R^2$值为0.95，显著优于之前的最先进技术。这代表着相对于之前的方法，相对均方误差提高了40%，绝对均方误差提高了70%。,克里斯·乔伊,2025-02-06,2025-02-06,,N/A,['计算机视觉与模式识别']
2502.04316v1,非均匀剪切中的主动横向迁移中的形状非对称性和灵活性,http://arxiv.org/abs/2502.04316v1,我们表明，活动与形状变化前后的对称性破坏之间的相互作用，有助于微型游泳者在非均匀剪切流中跨越流线迁移，强调了之前被忽视的主动跨流迁移的基本原因。通过在微通道流动中建立模型鞭毛微型游泳者的框架，我们发现，除了头部和尾部的形状对称性破坏之外，扩展的流体动力学耦合对于跨流迁移至关重要，而鞭毛的柔韧性则显著影响这一过程。此外，通过将问题简化为基本分析模型，我们能够识别影响观察到的丰富非线性动力学的基本因素，并预测微型游泳者群体在微通道内的排序和控制。我们的预测是通用的，适用于生物和人工微型游泳者，而在这里开发的流体动力学框架对于探索其他场景是必要的，例如在密集悬浮液中，非均匀剪切和近场流变得重要。,德雷克·C·戈梅斯,2025-02-06,2025-02-06,,N/A,"['软凝聚物', '生物物理学']"
2502.04315v1,ChamaleonLLM：通过推理时聚类实现批感知动态低秩自适应,http://arxiv.org/abs/2502.04315v1,大型语言模型（LLMs）在最近取得了显著的进步，在众多任务上表现出色。然而，这些模型通常以固定权重部署，这限制了它们在推理过程中动态适应现实世界数据内在变异性的能力。本文介绍了ChamaleonLLM，这是一个新颖的框架，通过利用批量感知聚类和即时生成低秩更新，实现了LLMs在推理时的自适应调整。与传统的微调方法，如低秩自适应（LoRA）或依赖于一组固定的预学习统一（可变掩码）的方法不同，我们的方法根据聚类批次的聚合统计信息动态生成对解码器权重的自适应修改。通过智能地分组相似输入，并通过超网络计算上下文感知的低秩更新，ChamaleonLLM实现了显著的性能提升，在性能上超越了传统的LoRA方法，同时消除了维护多个专家模型的开销。我们的实验突出了我们的方法作为语言模型推理的多功能和高度自适应解决方案的潜力。ChamaleonLLM已开源，以确保我们实验的可重复性：https://anonymous.4open.science/r/ChamaleonLLM/,卡梅尔·阿里·尤塞尔,2025-02-06,2025-02-06,,N/A,"['计算与语言', '人工智能', '学习']"
2502.04314v1,花束：翻译通用质量评估的数据集、基准和开放性倡议,http://arxiv.org/abs/2502.04314v1,本文介绍了BOUQuET，这是一个多中心、多注册/领域的数据集和基准，以及其更广泛的协作扩展计划。该数据集最初是在非英语语言中手工制作的，每个源语言都代表了全球一半人口中常用的23种语言之一，因此有潜力作为枢纽语言，从而实现更准确的翻译。数据集特别设计以避免污染并实现多中心，以确保多语言语言特征的代表性。此外，该数据集超越了句子层面，因为它被组织成不同长度的段落。与相关的机器翻译（MT）数据集相比，我们表明BOUQuET在领域表示上更广泛，同时简化了非专业人士的翻译任务。因此，BOUQuET特别适合我们发起的开放倡议和翻译参与呼吁，旨在将其扩展到任何书面语言的多向平行语料库。,全能多语言翻译团队,2025-02-06,2025-02-06,,N/A,['计算与语言']
2502.04313v1,优秀的模型思维相似，这削弱了人工智能监管。,http://arxiv.org/abs/2502.04313v1,随着语言模型（LM）能力的提升，人类在规模上评估和监督它们变得越来越困难。我们寄希望于其他语言模型能够自动化这两项任务，我们将之称为“AI监督”。我们研究了模型相似性如何影响AI监督的这两个方面，通过提出一个基于模型错误重叠的概率性度量来衡量LM相似性。使用这个度量，我们首先表明，作为法官的LLM评分倾向于与法官相似的模型，这推广了最近的自偏好结果。然后，我们研究了基于LM标注的训练，并发现弱监督者和强学生模型之间的互补知识在“弱到强泛化”的收益中起着至关重要的作用。随着模型能力的增强，发现它们的错误变得更加困难，我们可能会更多地依赖AI监督。然而，我们观察到一种令人担忧的趋势——随着能力的增强，模型错误变得越来越相似，这指向了相关故障的风险。我们的工作强调了报告和纠正模型相似性的重要性，尤其是在AI监督的兴起范式下。,沙什瓦特·戈埃尔,2025-02-06,2025-02-06,,N/A,"['学习', '人工智能', '计算与语言']"
2502.04312v1,对比学习中的增强图一致性及网络近似性,http://arxiv.org/abs/2502.04312v1,对比学习利用数据增强来开发特征表示，而不依赖于大量标记数据集。然而，尽管它在实践中取得了成功，对比学习的理论基础仍然不完整，许多基本保证尚未得到解决，特别是关于神经近似最优谱对比损失解的可实现性的假设。在这项工作中，我们通过分析增强图拉普拉斯算子的点wise和谱一致性来克服这些限制。我们证明，在数据生成和图连通性的特定条件下，随着增强数据集大小的增加，增强图拉普拉斯算子收敛到自然数据流形上的加权拉普拉斯-贝尔特拉米算子。这些一致性结果确保图拉普拉斯算子的谱有效地捕捉流形几何。因此，它们为建立一个稳健的框架来建立神经近似性提供了途径，直接解决了当前范式中的可实现性假设。,李成辉,2025-02-06,2025-02-06,,N/A,"['学习', '偏微分方程分析', '光谱理论']"
2502.04309v1,针对数据公平性的目标学习,http://arxiv.org/abs/2502.04309v1,数据和算法有可能产生并加剧歧视和不平等对待。因此，人们投入了大量努力来开发定义、检测和消除算法中不公平结果的方法。在本文中，我们专注于进行公平性的统计推断。先前关于公平性推断的研究主要集中于推断给定预测算法的公平性属性。在这里，我们通过评估数据生成过程中的公平性来扩展公平性推断，这被称为数据公平性。我们使用目标学习，一个灵活的非参数推断框架，对数据公平性进行推断。我们推导出人口比例、平等机会和条件互信息等估计量。此外，我们发现我们用于概率度量的估计量利用了双重稳健性。为了验证我们的方法，我们进行了多次模拟，并将我们的估计量应用于真实数据。,亚历山大·阿塞莫塔,2025-02-06,2025-02-06,,N/A,"['学习', '机器学习']"
2502.04308v1,HOG-Diff：用于图生成的更高阶引导扩散,http://arxiv.org/abs/2502.04308v1,图生成是一项既关键又具有挑战性的任务，因为实证分析需要深入理解复杂、非欧几里得结构。尽管扩散模型最近在图生成方面取得了显著成就，但这些模型通常是从为图像生成设计的框架中改编而来，这使得它们不适合捕捉图的拓扑属性。在这项工作中，我们提出了一种新颖的高阶引导扩散（HOG-Diff）模型，该模型遵循从粗到细的生成课程，并由高阶信息引导，能够逐步生成具有固有拓扑结构的合理图。我们进一步证明，我们的模型比经典扩散框架具有更强的理论保证。在分子和通用图生成任务上的大量实验表明，我们的方法在一致性上优于或与最先进的基线保持竞争力。我们的代码可在https://github.com/Yiminghh/HOG-Diff上找到。,黄一鸣,2025-02-06,2025-02-06,,N/A,"['学习', '人工智能', '社会和信息网络', '物理学与社会']"
2502.04307v1,DexterityGen：前所未有的灵巧性基础控制器,http://arxiv.org/abs/2502.04307v1,教机器人掌握灵巧的操作技能，如工具使用，是一项重大挑战。目前的方法可以大致分为两种策略：人机远程操作（用于模仿学习）和模拟到现实的强化学习。第一种方法难度较大，因为人类在没有触觉反馈的情况下，很难在另一个实体上产生安全和灵巧的动作。第二种基于强化学习的方法在领域差距上存在困难，涉及在复杂任务上进行高度特定于任务的奖励工程。我们的关键洞察是，强化学习在学习和低级运动原语方面非常有效，而人类在提供复杂、长期任务的粗略运动命令方面表现出色。因此，最佳解决方案可能是两种方法的结合。在本文中，我们介绍了DexterityGen（DexGen），它使用强化学习来预训练大规模的灵巧运动原语，如手内旋转或平移。然后，我们利用这个学习到的数据集来训练一个灵巧的基础控制器。在现实世界中，我们使用人机远程操作作为对控制器的提示，以产生高度灵巧的行为。我们评估了DexGen在模拟和现实世界中的有效性，证明它是一个通用控制器，可以实现输入的灵巧操作命令，并通过测量在多样化任务中保持物体的持续时间，显著提高了稳定性10-100倍。值得注意的是，使用DexGen，我们首次展示了前所未有的灵巧技能，包括多样化的物体重新定位和灵巧的工具使用，如笔、注射器和螺丝刀。,赵恒英,2025-02-06,2025-02-06,,N/A,"['机器人技术', '人工智能', '学习', '系统及控制']"
2502.04306v1,ScoreFlow：通过基于分数的偏好优化掌握LLM代理工作流程,http://arxiv.org/abs/2502.04306v1,最近的研究利用大型语言模型的多智能体系统来解决复杂问题，同时试图减少构建它们所需的劳动力，推动了自动化智能体工作流程优化方法的发展。然而，由于表示限制、缺乏适应性和依赖离散优化技术时的扩展性差，现有方法仍然不够灵活。我们通过ScoreFlow框架解决了这些挑战，这是一个简单但高性能的框架，它利用了在连续空间中的高效基于梯度的优化。ScoreFlow集成了Score-DPO，这是一种考虑了定量反馈的直接偏好优化方法的新变体。在涵盖问答、编码和数学推理的六个基准测试中，ScoreFlow相较于现有基线实现了8.2%的改进。此外，它还使小型模型能够在较低的推理成本下超越大型模型。项目链接：https://github.com/Gen-Verse/ScoreFlow,王荫杰,2025-02-06,2025-02-06,,N/A,['计算与语言']
2502.04304v1,K3曲面的几乎托里分解,http://arxiv.org/abs/2502.04304v1,"对于K\""ahler K3曲面，我们考虑由非对偶形式驯服的Kulikov模型类型III。我们的主要结果是，通用的光滑纤维在交集复形上具有几乎托里拆利纤维化，该复形从边界分量的几乎托里拆利纤维化继承了自然的节点积分仿射结构。我们证明，在光滑的托里拆利Fano三维流形中，一个光滑的反凯勒超曲面，配备有托里拆利K\""ahler形式，可以接受一个对偶Kulikov模型。此外，我们展示了在交集复形上诱导的积分仿射结构与Gross和Siebert在动量多面体边界上考虑的节点积分仿射结构（至节点滑动）是积分仿射同构的。",普拉纳夫·查克拉瓦蒂,2025-02-06,2025-02-06,,N/A,['辛几何']
2502.04302v1,带有约束的答案集编程中的强等价性,http://arxiv.org/abs/2502.04302v1,我们在约束扩展的答案集编程框架内研究了强等价的概念。如果非正式地说，两组规则在任何情境下都有相同的意义，那么我们就认为它们是强等价的。我们证明，在一定的假设下，这种扩展设置中规则集之间的强等价可以通过它们在“此处与彼处”逻辑（带有约束）中的等价性来精确描述。此外，我们提出了一种从处理约束的多个基于clingo的答案集求解器的语言到“此处与彼处”逻辑（带有约束）语言的翻译。这种翻译使我们能够利用“此处与彼处”逻辑来推理这些求解器上下文中的强等价。我们还探讨了在此背景下确定强等价的计算复杂性。,佩德罗·卡巴拉尔,2025-02-06,2025-02-06,,N/A,"['人工智能', '计算机科学中的逻辑']"
2502.04301v1,四度K3曲面的II型退化,http://arxiv.org/abs/2502.04301v1,我们研究四阶K3曲面的II型退化，其中中心纤维由两个沿着椭圆曲线粘合的理性分量组成。这种退化称为图林退化。我们构建了与四阶K3曲面模空间Baily-Borel紧化的一维边界分量相对应的显式图林退化。对于每一个这样的边界分量，我们还构建了一个18维的图林退化K3曲面四阶退化族，并计算了这些退化的稳定模型。,詹姆斯·马修·琼斯,2025-02-06,2025-02-06,,N/A,['代数几何']
2502.04300v1,CMB-S4：测量原始引力波的前景去除管道比较,http://arxiv.org/abs/2502.04300v1,我们比较了多个前景清理流程，用于估计张量到标量比$r$，这是在利用模拟的CMB-S4实验地图（在南极深斑块的背景下）进行的。为了评估稳健性，我们通过基于地图的模拟分析了$r$在不同前景套件上的偏差和不确定性。前景清理方法包括：应用于频率地图的自功率谱和互功率谱的最大似然参数方法；基于地图的参数最大似然方法；以及使用频率地图的谐波空间内部线性组合。我们总结了每种方法的概念基础，以突出它们的相似之处和不同之处。为了更好地探测前景残留的影响，我们实施了一个迭代内部去混响步骤，利用基于地图的流程从大口径望远镜频率地图生成一个引力透镜$B$模式模板。我们的结果表明，对于简单和中等复杂性的前景，三种方法的表现相当，$\sigma(r)$的范围在$3$到$5 \times 10^{-4}$之间。然而，当分析更复杂的前景辐射形式时，出现了$1-2\sigma$级别的偏差。通过将基线流程扩展到边缘化前景残留，我们证明了污染可以减少到统计不确定性范围内，尽管对$\sigma(r)$的影响依赖于流程，这相当于对于输入值$r = 0.003$，检测显著性在$2$到$4\sigma$之间。这些发现表明，测试的流程成熟度水平不一，基于自功率谱和互功率谱的方法显示出最佳稳定性和整体性能。此外，鉴于极低的噪声水平，独立前景清理流程的相互验证对于确保任何潜在检测的稳健性至关重要。,费德里科·布尼亚奇尼,2025-02-06,2025-02-06,,N/A,['宇宙学与非规则天体物理学']
2502.04299v1,MotionCanvas：可控制图像到视频生成的电影镜头设计,http://arxiv.org/abs/2502.04299v1,本文提出了一种方法，允许用户在图像到视频生成的背景下设计电影式视频镜头。镜头设计是电影制作的关键环节，它涉及对场景中摄像机运动和物体运动的精心规划。然而，在现代图像到视频生成系统中实现直观的镜头设计面临着两大挑战：首先，在运动设计上有效地捕捉用户的意图，其中必须同时指定摄像机运动和场景空间中的物体运动；其次，表示可以由视频扩散模型有效利用的运动信息以合成图像动画。为了解决这些挑战，我们引入了MotionCanvas方法，该方法将用户驱动的控制集成到图像到视频（I2V）生成模型中，允许用户以场景感知的方式控制场景中的物体和摄像机运动。通过结合经典计算机图形学和当代视频生成技术的见解，我们展示了在I2V合成中实现3D感知运动控制的能力，而无需昂贵的3D相关训练数据。MotionCanvas允许用户直观地描绘场景空间中的运动意图，并将它们转换为视频扩散模型的空间时间运动条件信号。我们在广泛的现实世界图像内容和镜头设计场景上展示了我们方法的有效性，突出了其在数字内容创作中提升创意工作流程和适应各种图像和视频编辑应用中的潜力。,金波·星,2025-02-06,2025-02-06,,N/A,['计算机视觉与模式识别']
2502.04298v1,非平衡网络电流的相互多线性,http://arxiv.org/abs/2502.04298v1,连续时间马尔可夫链在众多领域的系统建模中取得了成功，其中电流是基本实体，描述了能量、粒子、个体、化学物种、信息或其他数量的流动。它们适用于由代理在网络的边沿顶点之间转换的系统（每个方向上以某种速率转换）。作者最近证明，在稳态下，沿着边流动的电流之间存在隐藏的线性关系：如果控制特定“输入”边的电流（通过调整其上的转换速率），则任何其他电流都是输入电流的线性-仿射函数[《物理评论快报》133，047401（2024）]。在本文中，我们将这一结果扩展到控制多个边电流的情况，并证明其他电流与输入电流呈线性-仿射关系。提供了两种具有不同见解的证明：第一种依赖于基尔霍夫电流定律，并通过图分析归纳地减少输入集，而第二种则利用了通过拉普拉斯变换在时间上的解算子方法。我们得到了电流到电流的电导率的显式表达式，这允许人们通过网络映射电流依赖关系。我们还验证了从我们的表达式中，基尔霍夫电流定律作为我们相互线性性的极限情况被恢复。最后，我们发现，当参考系统最初处于平衡状态时，可以从波动中获得电导率。,萨拉·达尔·曾吉奥,2025-02-06,2025-02-06,,N/A,"['统计力学', '数学物理', '数学物理']"
2502.04296v1,利用异构掩码自回归学习真实世界动作视频动态,http://arxiv.org/abs/2502.04296v1,我们提出异构掩码自回归（HMA）来建模动作-视频动态，以生成高质量数据并在扩展机器人学习中进行评估。由于在保持实时运行的计算效率的同时处理多样化的环境存在挑战，因此构建交互式视频世界模型和政策对于机器人来说非常困难。HMA利用来自不同机器人实体、领域和任务观察和动作序列的异构预训练。HMA使用掩码自回归来为视频预测生成量化或软标记。我们的模型在视觉保真度和可控性方面优于之前的机器人视频生成模型，在现实世界中的速度提高了15倍。经过训练后，该模型可以作为视频模拟器，从低级动作输入进行策略评估和生成合成数据。更多信息请见链接：https://liruiw.github.io/hma。,王丽瑞,2025-02-06,2025-02-06,,N/A,"['机器人技术', '计算机视觉与模式识别', '学习']"
