Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2506.21734v3,Hierarchical Reasoning Model,http://arxiv.org/abs/2506.21734v3,"Reasoning, the process of devising and executing complex goal-oriented actionsequences, remains a critical challenge in AI. Current large language models(LLMs) primarily employ Chain-of-Thought (CoT) techniques, which suffer frombrittle task decomposition, extensive data requirements, and high latency.Inspired by the hierarchical and multi-timescale processing in the human brain,we propose the Hierarchical Reasoning Model (HRM), a novel recurrentarchitecture that attains significant computational depth while maintainingboth training stability and efficiency. HRM executes sequential reasoning tasksin a single forward pass without explicit supervision of the intermediateprocess, through two interdependent recurrent modules: a high-level moduleresponsible for slow, abstract planning, and a low-level module handling rapid,detailed computations. With only 27 million parameters, HRM achievesexceptional performance on complex reasoning tasks using only 1000 trainingsamples. The model operates without pre-training or CoT data, yet achievesnearly perfect performance on challenging tasks including complex Sudokupuzzles and optimal path finding in large mazes. Furthermore, HRM outperformsmuch larger models with significantly longer context windows on the Abstractionand Reasoning Corpus (ARC), a key benchmark for measuring artificial generalintelligence capabilities. These results underscore HRM's potential as atransformative advancement toward universal computation and general-purposereasoning systems.",Guan Wang,2025/6/26,2025/8/4,,N/A,"['cs.AI', 'cs.LG']"
2506.19095v1,Baba is LLM: Reasoning in a Game with Dynamic Rules,http://arxiv.org/abs/2506.19095v1,"Large language models (LLMs) are known to perform well on language tasks, butstruggle with reasoning tasks. This paper explores the ability of LLMs to playthe 2D puzzle game Baba is You, in which players manipulate rules byrearranging text blocks that define object properties. Given that thisrule-manipulation relies on language abilities and reasoning, it is acompelling challenge for LLMs. Six LLMs are evaluated using different prompttypes, including (1) simple, (2) rule-extended and (3) action-extended prompts.In addition, two models (Mistral, OLMo) are finetuned using textual andstructural data from the game. Results show that while larger models(particularly GPT-4o) perform better in reasoning and puzzle solving, smallerunadapted models struggle to recognize game mechanics or apply rule changes.Finetuning improves the ability to analyze the game levels, but does notsignificantly improve solution formulation. We conclude that even forstate-of-the-art and finetuned LLMs, reasoning about dynamic rule changes isdifficult (specifically, understanding the use-mention distinction). Theresults provide insights into the applicability of LLMs to complexproblem-solving tasks and highlight the suitability of games with dynamicallychanging rules for testing reasoning and reflection by LLMs.",Fien van Wetten,2025/6/23,2025/6/23,,N/A,['cs.AI']
2506.18485v1,MeRF: Motivation-enhanced Reinforcement Finetuning for Large Reasoning Models,http://arxiv.org/abs/2506.18485v1,"Reinforcement Learning with Verifiable Rewards (RLVR) has emerged as apowerful learn-to-reason paradigm for Large Language Models (LLMs) to tacklecomplex reasoning tasks. However, existing RLVR methods overlook one of themost distinctive capabilities of LLMs, their in-context learning ability, asprominently demonstrated by the success of Chain-of-Thought (CoT) prompting.This motivates us to explore how reinforcement learning can be effectivelycombined with in-context learning to better improve the reasoning capabilitiesof LLMs. In this paper, we introduce Motivation-enhanced ReinforcementFinetuning} (MeRF), an intuitive yet effective method enhancing reinforcementlearning of LLMs by involving ``telling LLMs the rules of the game''.Specifically, MeRF directly injects the reward specification into the prompt,which serves as an in-context motivation for model to improve its responseswith awareness of the optimization objective. This simple modificationleverages the in-context learning ability of LLMs aligning generation withoptimization, thereby incentivizing the model to generate desired outputs fromboth inner motivation and external reward. Empirical evaluations on the Knightsand Knaves~(K&K) logic puzzle reasoning benchmark demonstrate that\texttt{MeRF} achieves substantial performance gains over baselines. Moreover,ablation studies show that performance improves with greater consistencybetween the in-context motivation and the external reward function, while themodel also demonstrates an ability to adapt to misleading motivations throughreinforcement learning.",Junjie Zhang,2025/6/23,2025/6/23,,N/A,"['cs.CL', 'cs.AI']"
2506.13886v1,Investigating the interaction of linguistic and mathematical reasoning in language models using multilingual number puzzles,http://arxiv.org/abs/2506.13886v1,"Across languages, numeral systems vary widely in how they construct andcombine numbers. While humans consistently learn to navigate this diversity,large language models (LLMs) struggle with linguistic-mathematical puzzlesinvolving cross-linguistic numeral systems, which humans can learn to solvesuccessfully. We investigate why this task is difficult for LLMs through aseries of experiments that untangle the linguistic and mathematical aspects ofnumbers in language. Our experiments establish that models cannot consistentlysolve such problems unless the mathematical operations in the problems areexplicitly marked using known symbols ($+$, $\times$, etc, as in ""twenty +three""). In further ablation studies, we probe how individual parameters ofnumeral construction and combination affect performance. While humans use theirlinguistic understanding of numbers to make inferences about the implicitcompositional structure of numerals, LLMs seem to lack this notion of implicitnumeral structure. We conclude that the ability to flexibly infer compositionalrules from implicit patterns in human-scale data remains an open challenge forcurrent reasoning models.",Antara Raaghavi Bhattacharya,2025/6/16,2025/6/16,,N/A,"['cs.CL', 'cs.AI']"
2506.10887v2,Generalization or Hallucination? Understanding Out-of-Context Reasoning in Transformers,http://arxiv.org/abs/2506.10887v2,"Large language models (LLMs) can acquire new knowledge through fine-tuning,but this process exhibits a puzzling duality: models can generalize remarkablyfrom new facts, yet are also prone to hallucinating incorrect information.However, the reasons for this phenomenon remain poorly understood. In thiswork, we argue that both behaviors stem from a single mechanism known asout-of-context reasoning (OCR): the ability to deduce implications byassociating concepts, even those without a causal link. Our experiments acrossfive prominent LLMs confirm that OCR indeed drives both generalization andhallucination, depending on whether the associated concepts are causallyrelated. To build a rigorous theoretical understanding of this phenomenon, wethen formalize OCR as a synthetic factual recall task. We empirically show thata one-layer single-head attention-only transformer with factorized output andvalue matrices can learn to solve this task, while a model with combinedweights cannot, highlighting the crucial role of matrix factorization. Ourtheoretical analysis shows that the OCR capability can be attributed to theimplicit bias of gradient descent, which favors solutions that minimize thenuclear norm of the combined output-value matrix. This mathematical structureexplains why the model learns to associate facts and implications with highsample efficiency, regardless of whether the correlation is causal or merelyspurious. Ultimately, our work provides a theoretical foundation forunderstanding the OCR phenomenon, offering a new lens for analyzing andmitigating undesirable behaviors from knowledge injection.",Yixiao Huang,2025/6/12,2025/7/4,,N/A,"['cs.CL', 'cs.LG']"
2506.08295v1,From Passive to Active Reasoning: Can Large Language Models Ask the Right Questions under Incomplete Information?,http://arxiv.org/abs/2506.08295v1,"While existing benchmarks probe the reasoning abilities of large languagemodels (LLMs) across diverse domains, they predominantly assess passivereasoning, providing models with all the information needed to reach asolution. By contrast, active reasoning-where an LLM must interact withexternal systems to acquire missing evidence or data-has received littlesystematic attention. To address this shortfall, we present AR-Bench, a novelbenchmark designed explicitly to evaluate an LLM's active reasoning skills.AR-Bench comprises three task families-detective cases, situation puzzles, andguessing numbers-that together simulate real-world, agentic scenarios andmeasure performance across commonsense, logical, and symbolic reasoningchallenges. Empirical evaluation on AR-Bench demonstrates that contemporaryLLMs exhibit pronounced difficulties with active reasoning: they frequentlyfail to acquire or leverage the information needed to solve tasks. This gaphighlights a stark divergence between their passive and active reasoningabilities. Moreover, ablation studies indicate that even advanced strategies,such as tree-based searching or post-training approaches, yield only modestgains and fall short of the levels required for real-world deployment.Collectively, these findings highlight the critical need to advance methodologyfor active reasoning, e.g., incorporating interactive learning, real-timefeedback loops, and environment-aware objectives for training. The benchmark ispublicly available at: https://github.com/tmlr-group/AR-Bench.",Zhanke Zhou,2025/6/9,2025/6/9,,N/A,"['cs.LG', 'cs.AI', 'cs.CL']"
2506.06524v1,ScriptDoctor: Automatic Generation of PuzzleScript Games via Large Language Models and Tree Search,http://arxiv.org/abs/2506.06524v1,"There is much interest in using large pre-trained models in Automatic GameDesign (AGD), whether via the generation of code, assets, or more abstractconceptualization of design ideas. But so far this interest largely stems fromthe ad hoc use of such generative models under persistent human supervision.Much work remains to show how these tools can be integrated intolonger-time-horizon AGD pipelines, in which systems interface with game enginesto test generated content autonomously. To this end, we introduce ScriptDoctor,a Large Language Model (LLM)-driven system for automatically generating andtesting games in PuzzleScript, an expressive but highly constrained descriptionlanguage for turn-based puzzle games over 2D gridworlds. ScriptDoctor generatesand tests game design ideas in an iterative loop, where human-authored examplesare used to ground the system's output, compilation errors from thePuzzleScript engine are used to elicit functional code, and search-based agentsplay-test generated games. ScriptDoctor serves as a concrete example of thepotential of automated, open-ended LLM-based workflows in generating novel gamecontent.",Sam Earle,2025/6/6,2025/6/6,,N/A,"['cs.AI', 'cs.HC']"
2506.04821v1,LogicPuzzleRL: Cultivating Robust Mathematical Reasoning in LLMs via Reinforcement Learning,http://arxiv.org/abs/2506.04821v1,"Large language models (LLMs) excel at many supervised tasks but oftenstruggle with structured reasoning in unfamiliar settings. This discrepancysuggests that standard fine-tuning pipelines may instill narrow,domain-specific heuristics rather than fostering general-purpose thinkingstrategies. In this work, we propose a ""play to learn"" framework thatfine-tunes LLMs through reinforcement learning on a suite of seven custom logicpuzzles, each designed to cultivate distinct reasoning skills such asconstraint propagation, spatial consistency, and symbolic deduction. Using areinforcement learning setup with verifiable rewards, models receive binaryfeedback based on puzzle correctness, encouraging iterative, hypothesis-drivenproblem solving. We demonstrate that this training approach significantlyimproves out-of-distribution performance on a range of mathematical benchmarks,especially for mid-difficulty problems that require multi-step reasoning.Analyses across problem categories and difficulty levels reveal that puzzletraining promotes transferable reasoning routines, strengthening algebraicmanipulation, geometric inference, and combinatorial logic, while offeringlimited gains on rote or highly specialized tasks. These findings show thatreinforcement learning over logic puzzles reshapes the internal reasoning ofLLMs, enabling more robust and compositional generalization without relying ontask-specific symbolic tools.",Zhen Hao Wong,2025/6/5,2025/6/5,,N/A,['cs.LG']
2506.04633v1,Unfolding Spatial Cognition: Evaluating Multimodal Models on Visual Simulations,http://arxiv.org/abs/2506.04633v1,"Spatial cognition is essential for human intelligence, enablingproblem-solving through visual simulations rather than solely relying on verbalreasoning. However, existing AI benchmarks primarily assess verbal reasoning,neglecting the complexities of non-verbal, multi-step visual simulation. Weintroduce STARE(Spatial Transformations and Reasoning Evaluation), a benchmarkdesigned to rigorously evaluate multimodal large language models on tasksbetter solved through multi-step visual simulation. STARE features 4K tasksspanning foundational geometric transformations (2D and 3D), integrated spatialreasoning (cube net folding and tangram puzzles), and real-world spatialreasoning (perspective and temporal reasoning), reflecting practical cognitivechallenges like object assembly, mechanical diagram interpretation, andeveryday spatial navigation. Our evaluations show that models excel atreasoning over simpler 2D transformations, but perform close to random chanceon more complex tasks like 3D cube net folding and tangram puzzles that requiremulti-step visual simulations. Humans achieve near-perfect accuracy but takeconsiderable time (up to 28.9s) on complex tasks, significantly speeding up(down by 7.5 seconds on average) with intermediate visual simulations. Incontrast, models exhibit inconsistent performance gains from visualsimulations, improving on most tasks but declining in specific cases liketangram puzzles (GPT-4o, o1) and cube net folding (Claude-3.5, Gemini-2.0Flash), indicating that models may not know how to effectively leverageintermediate visual information.",Linjie Li,2025/6/5,2025/6/5,,N/A,['cs.CV']
2506.11080v1,MANBench: Is Your Multimodal Model Smarter than Human?,http://arxiv.org/abs/2506.11080v1,"The rapid advancement of Multimodal Large Language Models (MLLMs) has igniteddiscussions regarding their potential to surpass human performance inmultimodal tasks. In response, we introduce MANBench (Multimodal Ability NormsBenchmark), a bilingual benchmark (English and Chinese) comprising 1,314questions across nine tasks, spanning knowledge-based and non-knowledge-baseddomains. MANBench emphasizes intuitive reasoning, seamless cross-modalintegration, and real-world complexity, providing a rigorous evaluationframework.  Through extensive human experiments involving diverse participants, wecompared human performance against state-of-the-art MLLMs. The results indicatethat while MLLMs excel in tasks like Knowledge and Text-Image Understanding,they struggle with deeper cross-modal reasoning tasks such as TransmorphicUnderstanding, Image Consistency, and Multi-image Understanding. Moreover, bothhumans and MLLMs face challenges in highly complex tasks like Puzzles andSpatial Imagination.  MANBench highlights the strengths and limitations of MLLMs, revealing thateven advanced models fall short of achieving human-level performance acrossmany domains. We hope MANBench will inspire efforts to bridge the gap betweenMLLMs and human multimodal capabilities. The code and dataset are available athttps://github.com/micdz/MANBench.",Han Zhou,2025/6/4,2025/6/4,,N/A,['cs.CL']
2506.02911v1,Cell-o1: Training LLMs to Solve Single-Cell Reasoning Puzzles with Reinforcement Learning,http://arxiv.org/abs/2506.02911v1,"Cell type annotation is a key task in analyzing the heterogeneity ofsingle-cell RNA sequencing data. Although recent foundation models automatethis process, they typically annotate cells independently, without consideringbatch-level cellular context or providing explanatory reasoning. In contrast,human experts often annotate distinct cell types for different cell clustersbased on their domain knowledge. To mimic this workflow, we introduce theCellPuzzles task, where the objective is to assign unique cell types to a batchof cells. This benchmark spans diverse tissues, diseases, and donor conditions,and requires reasoning across the batch-level cellular context to ensure labeluniqueness. We find that off-the-shelf large language models (LLMs) struggle onCellPuzzles, with the best baseline (OpenAI's o1) achieving only 19.0%batch-level accuracy. To fill this gap, we propose Cell-o1, a 7B LLM trainedvia supervised fine-tuning on distilled reasoning traces, followed byreinforcement learning with batch-level rewards. Cell-o1 achievesstate-of-the-art performance, outperforming o1 by over 73% and generalizingwell across contexts. Further analysis of training dynamics and reasoningbehaviors provides insights into batch-level annotation performance andemergent expert-like reasoning. Code and data are available athttps://github.com/ncbi-nlp/cell-o1.",Yin Fang,2025/6/3,2025/6/3,,N/A,"['cs.CL', 'cs.AI', 'cs.CE', 'cs.HC', 'cs.LG']"
2505.24273v1,How Much Backtracking is Enough? Exploring the Interplay of SFT and RL in Enhancing LLM Reasoning,http://arxiv.org/abs/2505.24273v1,"Recent breakthroughs in large language models (LLMs) have effectivelyimproved their reasoning abilities, particularly on mathematical and logicalproblems that have verifiable answers, through techniques such as supervisedfinetuning (SFT) and reinforcement learning (RL). Prior research indicates thatRL effectively internalizes search strategies, enabling long chain-of-thought(CoT) reasoning, with backtracking emerging naturally as a learned capability.However, the precise benefits of backtracking, specifically, how significantlyit contributes to reasoning improvements and the optimal extent of its use,remain poorly understood. In this work, we systematically investigate thedynamics between SFT and RL on eight reasoning tasks: Countdown, Sudoku, Arc1D, Geometry, Color Cube Rotation, List Functions, Zebra Puzzles, and SelfReference. Our findings highlight that short CoT sequences used in SFT as awarm-up do have moderate contribution to RL training, compared with cold-startRL; however such contribution diminishes when tasks become increasinglydifficult. Motivated by this observation, we construct synthetic datasetsvarying systematically in the number of backtracking steps and conductcontrolled experiments to isolate the influence of either the correctness(content) or the structure (i.e., backtrack frequency). We find that (1) longerCoT with backtracks generally induce better and more stable RL training, (2)more challenging problems with larger search space tend to need higher numbersof backtracks during the SFT stage. Additionally, we demonstrate throughexperiments on distilled data that RL training is largely unaffected by thecorrectness of long CoT sequences, suggesting that RL prioritizes structuralpatterns over content correctness. Collectively, our results offer practicalinsights into designing optimal training strategies to effectively scalereasoning in LLMs.",Hongyi James Cai,2025/5/30,2025/5/30,,N/A,['cs.AI']
2505.23590v2,Jigsaw-R1: A Study of Rule-based Visual Reinforcement Learning with Jigsaw Puzzles,http://arxiv.org/abs/2505.23590v2,"The application of rule-based reinforcement learning (RL) to multimodal largelanguage models (MLLMs) introduces unique challenges and potential deviationsfrom findings in text-only domains, particularly for perception-heavy tasks.This paper provides a comprehensive study of rule-based visual RL, using jigsawpuzzles as a structured experimental framework. Jigsaw puzzles offer inherentground truth, adjustable difficulty, and demand complex decision-making, makingthem ideal for this study. Our research reveals several key findings:\textit{Firstly,} we find that MLLMs, initially performing near to randomguessing on the simplest jigsaw puzzles, achieve near-perfect accuracy andgeneralize to complex, unseen configurations through fine-tuning.\textit{Secondly,} training on jigsaw puzzles can induce generalization toother visual tasks, with effectiveness tied to specific task configurations.\textit{Thirdly,} MLLMs can learn and generalize with or without explicitreasoning, though open-source models often favor direct answering.Consequently, even when trained for step-by-step reasoning, they can ignore thethinking process in deriving the final answer. \textit{Fourthly,} we observethat complex reasoning patterns appear to be pre-existing rather than emergent,with their frequency increasing alongside training and task difficulty.\textit{Finally,} our results demonstrate that RL exhibits more effectivegeneralization than Supervised Fine-Tuning (SFT), and an initial SFT cold startphase can hinder subsequent RL optimization. Although these observations arebased on jigsaw puzzles and may vary across other visual tasks, this researchcontributes a valuable piece of jigsaw to the larger puzzle of collectiveunderstanding rule-based visual RL and its potential in multimodal learning.The code is available at: https://github.com/zifuwanggg/Jigsaw-R1.",Zifu Wang,2025/5/29,2025/6/2,,N/A,"['cs.CV', 'cs.AI', 'cs.CL']"
