Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2508.00004v1,在“警察与小偷”游戏中的不确定性推理,http://arxiv.org/abs/2508.00004v1,警察与小偷游戏是研究追捕逃逸环境中计算查询的重要模型之一。正如最近的逻辑探索所显示的，它的结构展现出与模态逻辑吸引人的类比。在这篇论文中，我们为游戏增加了一个设定，其中玩家可能拥有不完整的信息。我们提出了一个新的形式框架，即警察与小偷的知识逻辑（ELCR），以使游戏的核心概念更加精确，例如玩家的位置、观察力和推理。将ELCR应用于分析游戏，我们获得了一种自动跟踪玩家互动和描述他们在游戏过程中信息更新的方法。更新机制由一个新颖的动态运算符定义，并且我们从游戏和逻辑的角度将其与一些相关范例进行了比较。我们研究了ELCR的多种属性，包括公理化和解决能力。据我们所知，这是首次尝试从形式角度探索这些游戏，其中考虑了玩家可获得的（部分）信息。,李大柱,2025/7/9,2025/7/9,,,"['cs.LO', 'math.LO']"
2507.04770v1,FurniMAS：基于多智能体系统的语言引导家具装饰,http://arxiv.org/abs/2507.04770v1,家具装饰在众多工业应用中是一项重要的任务。然而，实现高质量的装饰效果往往耗时且需要专业的艺术技能。为了应对这些挑战，我们探讨如何利用多智能体系统来辅助自动化装饰过程。我们提出了FurniMAS，一个用于自动家具装饰的多智能体系统。具体来说，给定一个人类提示和一种家庭家具，比如办公桌或电视柜，我们的系统会推荐相关资产，包括合适的风格和材料，并将它们安排在物品上，确保装饰效果符合功能性、审美和氛围偏好。FurniMAS组建了一个基于LLM和非LLM代理的混合团队，在典型的装饰项目中各自扮演不同的角色。这些代理通过沟通、逻辑推理和验证来将需求转化为最终成果。大量的实验表明，我们的FurniMAS在生成高质量的3D装饰方面显著优于其他基线。,Toan Nguyen 翻译成中文是：阮东海,2025/7/7,2025/7/7,,,"['cs.AI', 'cs.CV']"
2507.02170v1,在多智能体大型语言模型系统中协同逻辑推理、知识管理和协作,http://arxiv.org/abs/2507.02170v1,本文探讨了将先进的多人代理系统（MAS）技术集成，以开发具备增强逻辑推理能力、长期知识保持能力和心智理论（ToM）能力的代理团队。通过将这些核心组件与优化的通信协议相结合，我们创造了一个名为SynergyMAS的新框架，该框架促进了协作团队工作和卓越的问题解决技能。通过一个产品开发团队案例研究，展示了该系统的有效性，我们的方法显著提高了性能和适应性。这些发现突出了SynergyMAS解决复杂、现实世界挑战的潜力。,亚当·科斯卡,2025/7/2,2025/7/2,,,['cs.MA']
2506.22434v1,MiCo：多图像对比用于强化视觉推理,http://arxiv.org/abs/2506.22434v1,这项研究探索了实现思维链（CoT）推理以连接多张图像中的视觉线索。一个直接的方法是采用基于规则的强化学习来适应视觉-语言模型（VLMs）。然而，这些方法通常依赖于人工整理的问题-答案对，在处理图像中的精细视觉细节和复杂逻辑时尤其具有挑战性。受到自监督视觉表征学习灵感的启发，我们观察到图像中存在内在约束，这些约束可以充当监督。基于这一洞察，我们构建了包含同一图像的两个增强视图和第三张相似但不同的图像的三重图像。在训练过程中，模型被提示生成一个推理过程来比较这些图像（即确定相同或不同）。然后我们用基于规则的强化学习来优化模型。由于视觉相似度很高，且存在增强，模型必须关注细微的视觉变化并执行逻辑推理才能成功。实验表明，虽然仅在视觉比较任务上训练，但所学习的推理能力在广泛的问答任务上表现出了有效的泛化能力。无需依赖于任何人工标注的问题-答案对，我们的方法在多图像推理基准测试上取得了显著的改进，并在一般视觉任务上表现出强大的性能。,Xi Chen 可以翻译为“奚辰”，这是一个人名。如果需要翻译成其他形式，例如在介绍或标题中，可以翻译为“奚先生”或“陈奚”。具体翻译还需根据上下文来确定。,2025/6/27,2025/6/27,,,['cs.CV']
2506.21656v1,细粒度偏好优化提升视觉语言模型中的空间推理能力,http://arxiv.org/abs/2506.21656v1,当前视觉-语言模型（VLMs）在细粒度空间推理方面存在困难，尤其是在需要多步逻辑和精确空间对齐的情况下。在这项工作中，我们介绍了SpatialReasoner-R1，这是一个旨在解决这些局限性的视觉-语言推理模型。为了构建高质量的空间推理监督，我们设计了一种多模型蒙特卡洛树搜索（M3CTS）方法，该方法生成多样、逻辑一致的长期思维（LongCoT）推理轨迹。此外，我们提出了细粒度直接偏好优化（fDPO），它引入了针对描述性基础和逻辑推理的段特定偏好粒度，由一个空间奖励机制引导，该机制根据视觉一致性、空间基础和逻辑一致性评估候选响应。实验结果表明，fDPO在空间质量任务上比标准DPO平均提高了4.1%，在空间数量任务上提高了9.0%。使用fDPO训练的SpatialReasoner-R1在SPATIALRGPT-Bench上设定了新的SOTA（最先进的技术水平），平均准确率比最强的基线提高了9.8%，同时在一般视觉-语言任务上保持了有竞争力的表现。,沈一帆,2025/6/26,2025/6/26,,,"['cs.CV', 'cs.CL']"
2506.18383v1,逻辑PO：利用LLMs和偏好优化高效地将基于自然语言的逻辑问题翻译为一阶逻辑（FOL）,http://arxiv.org/abs/2506.18383v1,逻辑推理是人工智能的关键任务，因为它在诸如问答、摘要等主要下游任务中扮演着重要角色。近年来，提高大型语言模型推理能力的方法在将自然语言推理问题正确转换为等价的逻辑表达形式方面存在不足，这阻碍了框架整体推理能力的发展。为此，我们提出利用偏好优化数据集进行微调，以学习将自然语言问题整体解析和表示为一致的逻辑程序。具体做法包括：1）引入新的监督和偏好优化数据集LogicPO；2）采用直接偏好优化（DPO）、卡尼曼-特沃斯基优化（KTO）等流行技术来微调开源大型语言模型。我们的最佳模型Phi-3.5在逻辑正确性和减少语法错误方面，均优于GPT-3.5-turbo（8次提示），分别高出10%和14%。通过该框架和改进的评估指标，我们为通过更好地表示逻辑表达形式来提升大型语言模型的逻辑推理能力提供了有前景的方向。,库什克·维什瓦纳达,2025/6/23,2025/6/23,,,"['cs.LG', 'cs.AI']"
2506.14373v2,离散JEPA：不进行重建学习离散标记表示,http://arxiv.org/abs/2506.14373v2,认知智能的基石在于从观察中提取隐藏的模式，并利用这些原则系统地预测未来的结果。然而，当前图像分词方法在需要符号抽象和逻辑推理能力以进行系统推理的任务中显示出显著的局限性。为了应对这一挑战，我们提出了离散-JEPA，它通过语义分词和新的辅助目标扩展了潜在预测编码框架，以创建适用于符号推理任务的鲁棒分词。离散-JEPA在视觉符号预测任务上显著优于基线模型，而引人注目的视觉证据揭示了在学习语义分词空间内自发出现的深思熟虑的系统模式。尽管这是一个初始模型，但我们的方法有望对推进人工智能系统中的符号世界建模和规划能力产生重大影响。,白俊燮,2025/6/17,2025/6/22,,,['cs.CV']
2506.17294v1,AI生成游戏解说：调查与数据表库,http://arxiv.org/abs/2506.17294v1,人工智能生成游戏解说（AIGGC）因其市场潜力和固有的技术挑战而受到越来越多的关注。作为一个全面的跨模态自然语言处理（NLP）任务，AIGGC对语言模型提出了巨大的要求，包括事实准确性、逻辑推理、表达性文本生成、生成速度和上下文管理。在这篇论文中，我们介绍了一个通用的AIGGC框架，并根据它们在这个领域旨在解决的关键挑战，对45个现有的游戏解说数据集和方法进行了全面的调查。我们进一步对这些领域常用的各种评估指标进行了分类和比较。为了支持未来的研究和基准测试，我们还提供了一个结构化的数据表，总结了这些数据集的基本属性，并将其作为附录提供，同时这些数据也在一个公开的存储库中可供访问。,郑琪瑞,2025/6/17,2025/6/17,,,"['cs.CL', 'cs.AI', 'cs.LG']"
2506.13331v1,认知推理者的混合：类似大脑的模块化专业化推理,http://arxiv.org/abs/2506.13331v1,人类智能源于专门的大脑网络之间的交互作用，每个网络都致力于不同的认知功能，如语言处理、逻辑推理、社会理解和记忆检索。受这一生物观察的启发，我们引入了混合认知推理器（MiCRo）架构和训练范式：一个模块化的基于变换器的语言模型，其训练课程鼓励不同模块之间功能专业化的出现。受神经科学研究的启发，我们将预训练的变换器模型的层划分为四个专家模块，每个模块对应一个研究得很好的认知大脑网络。我们的类脑模型相较于现有技术有三个关键优势：首先，这些专门的专家高度可解释且功能关键，移除一个模块会显著损害在领域相关基准上的性能。其次，我们的模型在七个推理基准上优于缺乏专业化的基线模型。第三，在推理时可以通过选择性地强调某些专家模块（例如，优先考虑社会推理而非逻辑推理）来引导模型的行为，从而实现对模型回答风格的精细控制。我们的发现表明，涉及人类认知的生物启发性归纳偏差在可解释性、性能和控制力方面带来了显著的建模收益。,巴德尔·阿尔卡米西（Badr AlKhamissi）,2025/6/16,2025/6/16,,,['cs.LG']
2506.12849v1,CAPO：强化医疗决策中的一致性推理,http://arxiv.org/abs/2506.12849v1,在医学视觉问答（Med-VQA）中，实现准确的回答依赖于三个关键步骤：对医学影像数据的精确感知、基于视觉输入和文本问题的逻辑推理，以及从推理过程中得出的连贯答案推导。最近在通用视觉语言模型（VLMs）方面的进展表明，大规模强化学习（RL）可以显著提高推理能力和整体模型性能。然而，它们在医学领域的应用受到两个基本挑战的阻碍：1）感知理解和推理阶段之间的不匹配，以及2）推理路径和答案生成之间的不一致，这两者都受到高质量医学数据集稀缺的限制，这对于有效的大规模RL至关重要。在本文中，我们首先介绍了Med-Zero-17K，这是一个用于纯RL训练的精确数据集，包含超过30种医学影像模态和24个临床任务。此外，我们提出了一种新颖的大规模RL框架，用于Med-VLMs，即一致性感知偏好优化（CAPO），它通过整合奖励来确保感知和推理之间的忠实度、推理到答案推导的一致性，以及最终答案的基于规则的准确性。在域内和域外场景上的大量实验表明，我们的方法在强大的VLM基线之上具有优越性，展示了强大的泛化能力，能够应用于3D Med-VQA基准和R1-like训练范式。,江松涛,2025/6/15,2025/6/15,,,['cs.CV']
2506.10209v1,TTT-Bench：一个用于评估简单和新颖井字棋风格游戏推理能力的基准测试,http://arxiv.org/abs/2506.10209v1,大型推理模型（LRMs）在包括奥林匹克级别的数学问题在内的广泛任务中展现了惊人的推理能力，这表明了它们复杂的推理能力。尽管许多推理基准集中于STEM领域，但LRMs在更广泛的任务领域中正确推理的能力仍未得到充分探索。在这项工作中，我们引入了\textbf{TTT-Bench}这一新的基准，它通过一套四款两人对弈的井字棋风格游戏来评估LRMs的基本战略、空间和逻辑推理能力，这些游戏是人类从小就能轻松解决的。我们提出了一种简单且可扩展的程序化方法来生成TTT-Bench的可验证两人游戏问题。虽然这些游戏对人类来说微不足道，但要确保胜利，就需要对对手的意图以及游戏板的空间配置进行推理。我们评估了一系列最先进的LRMs，并\textbf{发现那些在难题上表现优异的模型在这些简单的推理游戏中往往失败}。进一步的测试表明，与MATH 500和AIME 2024相比，我们评估的推理模型在TTT-Bench上的平均得分分别下降了41%和5%，其中较大的模型使用较短的推理轨迹实现了更高的性能，而在简单和新的TTT-Bench任务中，大多数模型在长期战略推理方面都显得力不从心。,帕卡米亚·米什拉,2025/6/11,2025/6/11,,,"['cs.CL', 'cs.AI']"
2506.11128v1,更强大的语言模型会产生更接近人类错误的错误。,http://arxiv.org/abs/2506.11128v1,随着语言模型不断改进，它们是否趋向于人类相似的推理模式？我们提供了令人惊讶的证据：尽管整体推理能力随着模型复杂性的增加而提高，但错误本质上的确越来越接近可预测的人类推理谬误：一种以前未曾观察到的反比例现象。为了研究这个问题，我们应用了推理的论题理论（Erotetic Theory of Reasoning，ETR），这是一个经过实证支持的正式认知框架，能够预测人类推理结果。使用开源包PyETR，我们生成了人类容易出错的逻辑推理问题，评估了38个语言模型在383个推理任务中的回答。我们的分析表明，随着模型在一般能力上的提升（以聊天机器人竞技场分数衡量），它们错误回答中符合ETR预测的人类谬误的比例趋于增加（$\rho = 0.360，p = 0.0265$）。值得注意的是，由于我们没有在这些任务中观察到模型复杂性与逻辑正确性之间的相关性，这种错误模式向人类相似性的转变是独立于错误率发生的。这些发现挑战了语言模型按比例扩大就能自然获得规范性理性的主流观点，反而表明模型趋向于人类相似的认知，包括我们特有的偏见和局限性，这一点我们通过展示语言模型推理中的顺序效应进一步得到证实。,安德鲁·基南·理查森,2025/6/10,2025/6/10,,,"['cs.CL', 'cs.AI']"
2506.07288v3,EVINET：通过证据推理网络实现开放世界图学习,http://arxiv.org/abs/2506.07288v3,图学习对于许多现实世界的任务至关重要，但它们通常是在一个封闭世界的假设下被研究的，即所有可能的数据标签都是事先已知的。为了在开放和嘈杂的环境中有效地进行图学习，当模型对已知类别的分布内数据进行错误预测时，即误分类检测，或者当模型遇到来自新颖类别的分布外数据时，即分布外检测，向模型用户告知模型的错误预测是至关重要的。本文介绍了证据推理网络（EVINET），这是一个通过在主观逻辑框架内整合Beta嵌入来应对这两个挑战的框架。EVINET包括两个关键模块：用于误分类检测的失调推理和用于分布外检测的空白推理。大量的实验表明，在分布内分类、误分类检测和分布外检测的任务中，EVINET在多个指标上优于最先进的方法。EVINET证明了不确定性估计和逻辑推理对于误分类检测和分布外检测的必要性，并为开放世界的图学习铺平了道路。我们的代码和数据可在https://github.com/SSSKJ/EviNET上获取。,关威杰,2025/6/8,2025/8/1,,,['cs.LG']
2506.06881v1,KnowCoder-V2：深度知识分析,http://arxiv.org/abs/2506.06881v1,深度知识分析任务通常涉及从大量数据中系统地提取和关联知识，随后通过逻辑推理来发现洞察。然而，为了解决这样的复杂任务，现有的深度研究框架面临着三个主要挑战：1）缺乏知识的系统组织和管理；2）纯在线操作，这使得依赖共享和大规模知识的任务效率低下；3）无法执行复杂的知识计算，限制了其生成有洞察力的分析结果的能力。受到这些挑战的启发，在本文中，我们提出了一种知识增强深度研究（KDR）框架，它赋予了深度研究以深度知识分析能力。具体来说，它引入了一个独立的知识组织阶段，将大规模、领域相关的数据预处理为离线系统化的知识。在此基础上，它扩展了深度研究，增加了一种额外的推理步骤，以在线方式执行复杂的知识计算。为了提高LLM在上述框架中解决知识分析任务的能力，我们进一步引入了知识计算与推理接口（KCII），一个通过统一代码生成桥接知识组织和推理的LLM。对于知识组织，它为预定义的类生成实例代码，将数据转换为知识对象。对于知识计算，它生成分析代码并在上述知识对象上执行，以获得深度分析结果。在六个知识分析任务上超过三十个数据集的实验结果表明了KCII的有效性。此外，当整合到KDR框架中时，与主流深度研究框架相比，KCII能够生成高质量的报告，其中包含有洞察力的分析结果。,李子萱,2025/6/7,2025/6/7,,,['cs.AI']
2506.03984v1,环游世界24小时：探究大型语言模型对时间和地点的认知,http://arxiv.org/abs/2506.03984v1,在时间和空间维度上进行推理对于理解我们的世界至关重要。然而，在此领域，语言模型的能力在很大程度上尚未被探索，因为以往的工作主要测试了它们在孤立或简单或人工环境中的逻辑推理能力。在这篇论文中，我们提出了对语言模型联合进行时间和空间推理能力的首次评估。为了使我们的分析成为可能，我们创建了GeoTemp数据集，该数据集包含320k个提示，涵盖217个国家的289个城市和37个时区。使用GeoTemp，我们评估了八个不同模型家族的八种开放聊天模型，以评估不同时间和地理知识的组合。我们发现，大多数模型在仅涉及时间知识的推理任务上表现良好，而且整体性能随着规模的增加而提高。然而，在需要连接时间和地理信息的工作中，性能仍然受限。我们没有发现与特定地理区域明显相关的性能。相反，我们发现对于模型困惑度低的地点名称，性能有显著提升，这表明它们在模型训练期间反复出现。我们进一步证明，它们的性能受提示制定的影响很大——直接注入地理知识可以提升性能，而令人惊讶的是，像思维链提示这样的技术却在简单的任务中降低了性能。,"Carolin Holtermann

卡罗琳·霍尔特曼",2025/6/4,2025/6/4,,,['cs.CL']
2506.03771v1,《迈向蕴涵检查：探索特征标记搜索》,http://arxiv.org/abs/2506.03771v1,逻辑蕴涵对于推理至关重要，但蕴涵检查的最坏情况复杂度是变量大小的指数级。随着最近的发展，当量子计算成熟时，可能会为各种组合问题提供有效的方法，包括蕴涵检查。Grover算法通过Grover操作、选择性相位反转和振幅放大来处理对非结构化数据的搜索，其效率比经典方法提高了平方级。其原始形式旨在解决单胜者场景：保证恰好有一个匹配。将其扩展到多胜者场景时，通过概率控制Grover操作的应用次数，而未胜者情况则通过超时处理。我们的研究探索了“特征标记”方法的多种方案。虽然仍然依赖于Grover操作，但这种方法引入了额外的量子比特来标记特征状态。标记的特征状态有助于解释测量结果，并增强对未胜者情况的识别（与蕴涵语境中的无逻辑违规相关）。我们的研究在IBM Aer模拟器上对双量子比特系统进行了三种特征标记变体的实验。结果显示，所有方案都具有很强的可区分性，在最坏情况下最佳相对可区分性为19，在平均情况下为53。我们的发现揭示了一种可行的量子机制，可以区分未胜者情况与其他场景，这可能在蕴涵检查和一般逻辑推理中发挥关键作用。,塔通·卡塔纽库尔,2025/6/4,2025/6/4,,,"['quant-ph', 'cs.ET', 'cs.LO']"
