Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2508.00004v1,Reasoning under uncertainty in the game of Cops and Robbers,http://arxiv.org/abs/2508.00004v1,"The game of Cops and Robbers is an important model for studying computationalqueries in pursuit-evasion environments, among others. As recent logicalexplorations have shown, its structure exhibits appealing analogies with modallogic. In this paper, we enrich the game with a setting in which players mayhave imperfect information. We propose a new formal framework, Epistemic Logicof Cops and Robbers (ELCR), to make the core notions of the game precise, forinstance, players' positions, observational power and inference. Applying ELCRto analyze the game, we obtain an automated way to track interactions betweenplayers and characterize their information updates during the game. The updatemechanism is defined by a novel dynamic operator, and we compare it with somerelevant paradigms from the game and logic perspectives. We study variousproperties of ELCR including axiomatization and decidability. To our knowledge,this is the first attempt to explore these games from a formal point of viewwhere (partial) information available to players is taken into account.",Dazhu Li,2025/7/9,2025/7/9,,,"['cs.LO', 'math.LO']"
2507.04770v1,FurniMAS: Language-Guided Furniture Decoration using Multi-Agent System,http://arxiv.org/abs/2507.04770v1,"Furniture decoration is an important task in various industrial applications.However, achieving a high-quality decorative result is often time-consuming andrequires specialized artistic expertise. To tackle these challenges, we explorehow multi-agent systems can assist in automating the decoration process. Wepropose FurniMAS, a multi-agent system for automatic furniture decoration.Specifically, given a human prompt and a household furniture item such as aworking desk or a TV stand, our system suggests relevant assets withappropriate styles and materials, and arranges them on the item, ensuring thedecorative result meets functionality, aesthetic, and ambiance preferences.FurniMAS assembles a hybrid team of LLM-based and non-LLM agents, eachfulfilling distinct roles in a typical decoration project. These agentscollaborate through communication, logical reasoning, and validation totransform the requirements into the final outcome. Extensive experimentsdemonstrate that our FurniMAS significantly outperforms other baselines ingenerating high-quality 3D decor.",Toan Nguyen,2025/7/7,2025/7/7,,,"['cs.AI', 'cs.CV']"
2507.02170v1,"Synergizing Logical Reasoning, Knowledge Management and Collaboration in Multi-Agent LLM System",http://arxiv.org/abs/2507.02170v1,"This paper explores the integration of advanced Multi-Agent Systems (MAS)techniques to develop a team of agents with enhanced logical reasoning,long-term knowledge retention, and Theory of Mind (ToM) capabilities. Byuniting these core components with optimized communication protocols, we createa novel framework called SynergyMAS, which fosters collaborative teamwork andsuperior problem-solving skills. The system's effectiveness is demonstratedthrough a product development team case study, where our approach significantlyenhances performance and adaptability. These findings highlight SynergyMAS'spotential to tackle complex, real-world challenges.",Adam Kostka,2025/7/2,2025/7/2,,,['cs.MA']
2506.22434v1,MiCo: Multi-image Contrast for Reinforcement Visual Reasoning,http://arxiv.org/abs/2506.22434v1,"This work explores enabling Chain-of-Thought (CoT) reasoning to link visualcues across multiple images. A straightforward solution is to adapt rule-basedreinforcement learning for Vision-Language Models (VLMs). However, such methodstypically rely on manually curated question-answer pairs, which can beparticularly challenging when dealing with fine grained visual details andcomplex logic across images. Inspired by self-supervised visual representationlearning, we observe that images contain inherent constraints that can serve assupervision. Based on this insight, we construct image triplets comprising twoaugmented views of the same image and a third, similar but distinct image.During training, the model is prompted to generate a reasoning process tocompare these images (i.e., determine same or different). Then we optimize themodel with rule-based reinforcement learning. Due to the high visual similarityand the presence of augmentations, the model must attend to subtle visualchanges and perform logical reasoning to succeed. Experiments show that,although trained solely on visual comparison tasks, the learned reasoningability generalizes effectively to a wide range of questions. Without relyingon any human-annotated question-answer pairs, our method achieves significantimprovements on multi-image reasoning benchmarks and shows strong performanceon general vision tasks.",Xi Chen,2025/6/27,2025/6/27,,,['cs.CV']
2506.21656v1,Fine-Grained Preference Optimization Improves Spatial Reasoning in VLMs,http://arxiv.org/abs/2506.21656v1,"Current Vision-Language Models (VLMs) struggle with fine-grained spatialreasoning, particularly when multi-step logic and precise spatial alignment arerequired. In this work, we introduce SpatialReasoner-R1, a vision-languagereasoning model designed to address these limitations. To constructhigh-quality supervision for spatial reasoning, we design a Multi-Model MonteCarlo Tree Search (M3CTS) method that generates diverse, logically consistentLong Chain-of-Thought (LongCoT) reasoning trajectories. In addition, we proposefine-grained Direct Preference Optimization (fDPO), which introducessegment-specific preference granularity for descriptive grounding and logicalreasoning, guided by a spatial reward mechanism that evaluates candidateresponses based on visual consistency, spatial grounding, and logicalcoherence. Experimental results demonstrate that fDPO achieves an averageimprovement of 4.1% over standard DPO across spatial quality tasks, and a 9.0%gain in spatial quantity tasks. SpatialReasoner-R1, trained with fDPO, sets anew SoTA on SPATIALRGPT-Bench, outperforming the strongest baseline by 9.8% inaverage accuracy, while maintaining competitive performance on generalvision-language tasks.",Yifan Shen,2025/6/26,2025/6/26,,,"['cs.CV', 'cs.CL']"
2506.18383v1,LOGICPO: Efficient Translation of NL-based Logical Problems to FOL using LLMs and Preference Optimization,http://arxiv.org/abs/2506.18383v1,"Logical reasoning is a key task for artificial intelligence due to it's rolein major downstream tasks such as Question Answering, Summarization. Recentmethods in improving the reasoning ability of LLMs fall short in correctlyconverting a natural language reasoning problem to an equivalent logicalformulation, which hinders the framework's overall ability to reason. Towardsthis, we propose to use finetuning on a preference optimization dataset tolearn to parse and represent a natural language problem as a whole to aconsistent logical program by 1) introducing a new supervised and preferenceoptimization dataset LogicPO, and 2) adopting popular techniques such as DirectPreference Optimization (DPO), Kahneman-Tversky optimization (KTO) to finetuneopen-source LLMs. Our best model with Phi-3.5 consistently outperformsGPT-3.5-turbo's (8-shot) by producing 10% more logically correct and with 14%less syntax errors. Through the framework and our improved evaluation metrics,we offer a promising direction in improving the logical reasoning of LLMs bybetter representing them in their logical formulations.",Koushik Viswanadha,2025/6/23,2025/6/23,,,"['cs.LG', 'cs.AI']"
2506.14373v2,Discrete JEPA: Learning Discrete Token Representations without Reconstruction,http://arxiv.org/abs/2506.14373v2,"The cornerstone of cognitive intelligence lies in extracting hidden patternsfrom observations and leveraging these principles to systematically predictfuture outcomes. However, current image tokenization methods demonstratesignificant limitations in tasks requiring symbolic abstraction and logicalreasoning capabilities essential for systematic inference. To address thischallenge, we propose Discrete-JEPA, extending the latent predictive codingframework with semantic tokenization and novel complementary objectives tocreate robust tokenization for symbolic reasoning tasks. Discrete-JEPAdramatically outperforms baselines on visual symbolic prediction tasks, whilestriking visual evidence reveals the spontaneous emergence of deliberatesystematic patterns within the learned semantic token space. Though an initialmodel, our approach promises a significant impact for advancing Symbolic worldmodeling and planning capabilities in artificial intelligence systems.",Junyeob Baek,2025/6/17,2025/6/22,,,['cs.CV']
2506.17294v1,AI-Generated Game Commentary: A Survey and a Datasheet Repository,http://arxiv.org/abs/2506.17294v1,"AI-Generated Game Commentary (AIGGC) has gained increasing attention due toits market potential and inherent technical challenges. As a comprehensivemultimodal Natural Language Processing (NLP) task, AIGGC imposes substantialdemands on language models, including factual accuracy, logical reasoning,expressive text generation, generation speed, and context management. In thispaper, we introduce a general framework for AIGGC and present a comprehensivesurvey of 45 existing game commentary dataset and methods according to keychallenges they aim to address in this domain. We further classify and comparevarious evaluation metrics commonly used in this domain. To support futureresearch and benchmarking, we also provide a structured datasheet summarizingthe essential attributes of these datasets in appendix, which is meanwhilepublicly available in an open repository.",Qirui Zheng,2025/6/17,2025/6/17,,,"['cs.CL', 'cs.AI', 'cs.LG']"
2506.13331v1,Mixture of Cognitive Reasoners: Modular Reasoning with Brain-Like Specialization,http://arxiv.org/abs/2506.13331v1,"Human intelligence emerges from the interaction of specialized brainnetworks, each dedicated to distinct cognitive functions such as languageprocessing, logical reasoning, social understanding, and memory retrieval.Inspired by this biological observation, we introduce the Mixture of CognitiveReasoners (MiCRo) architecture and training paradigm: a modulartransformer-based language model with a training curriculum that encourages theemergence of functional specialization among different modules. Inspired bystudies in neuroscience, we partition the layers of a pretrained transformermodel into four expert modules, each corresponding to a well-studied cognitivebrain network. Our Brain-Like model has three key benefits over the state ofthe art: First, the specialized experts are highly interpretable andfunctionally critical, where removing a module significantly impairsperformance on domain-relevant benchmarks. Second, our model outperformscomparable baselines that lack specialization on seven reasoning benchmarks.And third, the model's behavior can be steered at inference time by selectivelyemphasizing certain expert modules (e.g., favoring social over logicalreasoning), enabling fine-grained control over the style of its response. Ourfindings suggest that biologically inspired inductive biases involved in humancognition lead to significant modeling gains in interpretability, performance,and controllability.",Badr AlKhamissi,2025/6/16,2025/6/16,,,['cs.LG']
2506.12849v1,CAPO: Reinforcing Consistent Reasoning in Medical Decision-Making,http://arxiv.org/abs/2506.12849v1,"In medical visual question answering (Med-VQA), achieving accurate responsesrelies on three critical steps: precise perception of medical imaging data,logical reasoning grounded in visual input and textual questions, and coherentanswer derivation from the reasoning process. Recent advances in generalvision-language models (VLMs) show that large-scale reinforcement learning (RL)could significantly enhance both reasoning capabilities and overall modelperformance. However, their application in medical domains is hindered by twofundamental challenges: 1) misalignment between perceptual understanding andreasoning stages, and 2) inconsistency between reasoning pathways and answergeneration, both compounded by the scarcity of high-quality medical datasetsfor effective large-scale RL. In this paper, we first introduce Med-Zero-17K, acurated dataset for pure RL-based training, encompassing over 30 medical imagemodalities and 24 clinical tasks. Moreover, we propose a novel large-scale RLframework for Med-VLMs, Consistency-Aware Preference Optimization (CAPO), whichintegrates rewards to ensure fidelity between perception and reasoning,consistency in reasoning-to-answer derivation, and rule-based accuracy forfinal responses. Extensive experiments on both in-domain and out-of-domainscenarios demonstrate the superiority of our method over strong VLM baselines,showcasing strong generalization capability to 3D Med-VQA benchmarks andR1-like training paradigms.",Songtao Jiang,2025/6/15,2025/6/15,,,['cs.CV']
2506.10209v1,TTT-Bench: A Benchmark for Evaluating Reasoning Ability with Simple and Novel Tic-Tac-Toe-style Games,http://arxiv.org/abs/2506.10209v1,"Large reasoning models (LRMs) have demonstrated impressive reasoningcapabilities across a broad range of tasks including Olympiad-levelmathematical problems, indicating evidence of their complex reasoningabilities. While many reasoning benchmarks focus on the STEM domain, theability of LRMs to reason correctly in broader task domains remainsunderexplored. In this work, we introduce \textbf{TTT-Bench}, a new benchmarkthat is designed to evaluate basic strategic, spatial, and logical reasoningabilities in LRMs through a suite of four two-player Tic-Tac-Toe-style gamesthat humans can effortlessly solve from a young age. We propose a simple yetscalable programmatic approach for generating verifiable two-player gameproblems for TTT-Bench. Although these games are trivial for humans, theyrequire reasoning about the intentions of the opponent, as well as the gameboard's spatial configurations, to ensure a win. We evaluate a diverse set ofstate-of-the-art LRMs, and \textbf{discover that the models that excel at hardmath problems frequently fail at these simple reasoning games}. Further testingreveals that our evaluated reasoning models score on average $\downarrow$ 41\%\& $\downarrow$ 5\% lower on TTT-Bench compared to MATH 500 \& AIME 2024respectively, with larger models achieving higher performance using shorterreasoning traces, where most of the models struggle on long-term strategicreasoning situations on simple and new TTT-Bench tasks.",Prakamya Mishra,2025/6/11,2025/6/11,,,"['cs.CL', 'cs.AI']"
2506.11128v1,Stronger Language Models Produce More Human-Like Errors,http://arxiv.org/abs/2506.11128v1,"Do language models converge toward human-like reasoning patterns as theyimprove? We provide surprising evidence that while overall reasoningcapabilities increase with model sophistication, the nature of errorsincreasingly mirrors predictable human reasoning fallacies: a previouslyunobserved inverse scaling phenomenon. To investigate this question, we applythe Erotetic Theory of Reasoning (ETR), a formal cognitive framework withempirical support for predicting human reasoning outcomes. Using theopen-source package PyETR, we generate logical reasoning problems where humanspredictably err, evaluating responses from 38 language models across 383reasoning tasks. Our analysis indicates that as models advance in generalcapability (as measured by Chatbot Arena scores), the proportion of theirincorrect answers that align with ETR-predicted human fallacies tends toincrease ($\rho = 0.360, p = 0.0265$). Notably, as we observe no correlationbetween model sophistication and logical correctness on these tasks, this shiftin error patterns toward human-likeness occurs independently of error rate.These findings challenge the prevailing view that scaling language modelsnaturally obtains normative rationality, suggesting instead a convergencetoward human-like cognition inclusive of our characteristic biases andlimitations, as we further confirm by demonstrating order-effects in languagemodel reasoning.",Andrew Keenan Richardson,2025/6/10,2025/6/10,,,"['cs.CL', 'cs.AI']"
2506.07288v3,EVINET: Towards Open-World Graph Learning via Evidential Reasoning Network,http://arxiv.org/abs/2506.07288v3,"Graph learning has been crucial to many real-world tasks, but they are oftenstudied with a closed-world assumption, with all possible labels of data knowna priori. To enable effective graph learning in an open and noisy environment,it is critical to inform the model users when the model makes a wrongprediction to in-distribution data of a known class, i.e., misclassificationdetection or when the model encounters out-of-distribution from novel classes,i.e., out-of-distribution detection. This paper introduces Evidential ReasoningNetwork (EVINET), a framework that addresses these two challenges byintegrating Beta embedding within a subjective logic framework. EVINET includestwo key modules: Dissonance Reasoning for misclassification detection andVacuity Reasoning for out-of-distribution detection. Extensive experimentsdemonstrate that EVINET outperforms state-of-the-art methods across multiplemetrics in the tasks of in-distribution classification, misclassificationdetection, and out-of-distribution detection. EVINET demonstrates the necessityof uncertainty estimation and logical reasoning for misclassification detectionand out-of-distribution detection and paves the way for open-world graphlearning. Our code and data are available at https://github.com/SSSKJ/EviNET.",Weijie Guan,2025/6/8,2025/8/1,,,['cs.LG']
2506.06881v1,KnowCoder-V2: Deep Knowledge Analysis,http://arxiv.org/abs/2506.06881v1,"Deep knowledge analysis tasks always involve the systematic extraction andassociation of knowledge from large volumes of data, followed by logicalreasoning to discover insights. However, to solve such complex tasks, existingdeep research frameworks face three major challenges: 1) They lack systematicorganization and management of knowledge; 2) They operate purely online, makingit inefficient for tasks that rely on shared and large-scale knowledge; 3) Theycannot perform complex knowledge computation, limiting their abilities toproduce insightful analytical results. Motivated by these, in this paper, wepropose a \textbf{K}nowledgeable \textbf{D}eep \textbf{R}esearch (\textbf{KDR})framework that empowers deep research with deep knowledge analysis capability.Specifically, it introduces an independent knowledge organization phase topreprocess large-scale, domain-relevant data into systematic knowledge offline.Based on this knowledge, it extends deep research with an additional kind ofreasoning steps that perform complex knowledge computation in an online manner.To enhance the abilities of LLMs to solve knowledge analysis tasks in the aboveframework, we further introduce \textbf{\KCII}, an LLM that bridges knowledgeorganization and reasoning via unified code generation. For knowledgeorganization, it generates instantiation code for predefined classes,transforming data into knowledge objects. For knowledge computation, itgenerates analysis code and executes on the above knowledge objects to obtaindeep analysis results. Experimental results on more than thirty datasets acrosssix knowledge analysis tasks demonstrate the effectiveness of \KCII. Moreover,when integrated into the KDR framework, \KCII can generate high-quality reportswith insightful analytical results compared to the mainstream deep researchframework.",Zixuan Li,2025/6/7,2025/6/7,,,['cs.AI']
2506.03984v1,Around the World in 24 Hours: Probing LLM Knowledge of Time and Place,http://arxiv.org/abs/2506.03984v1,"Reasoning over time and space is essential for understanding our world.However, the abilities of language models in this area are largely unexploredas previous work has tested their abilities for logical reasoning in terms oftime and space in isolation or only in simple or artificial environments. Inthis paper, we present the first evaluation of the ability of language modelsto jointly reason over time and space. To enable our analysis, we createGeoTemp, a dataset of 320k prompts covering 289 cities in 217 countries and 37time zones. Using GeoTemp, we evaluate eight open chat models of threedifferent model families for different combinations of temporal and geographicknowledge. We find that most models perform well on reasoning tasks involvingonly temporal knowledge and that overall performance improves with scale.However, performance remains constrained in tasks that require connectingtemporal and geographical information. We do not find clear correlations ofperformance with specific geographic regions. Instead, we find a significantperformance increase for location names with low model perplexity, suggestingtheir repeated occurrence during model training. We further demonstrate thattheir performance is heavily influenced by prompt formulation - a directinjection of geographical knowledge leads to performance gains, whereas,surprisingly, techniques like chain-of-thought prompting decrease performanceon simpler tasks.",Carolin Holtermann,2025/6/4,2025/6/4,,,['cs.CL']
