Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2502.04319v1,On the origin of the $Σ_1$-$M_\star$ quenching boundary,http://arxiv.org/abs/2502.04319v1,"We have considered a phenomenologically motivated model in which galaxies arequenched when the energy output of the central black hole exceeds a hundredtimes the gravitational binding energy of the baryons in the host halo. Themodel reproduces the mass functions of star-forming and quiescent galaxies at0<z<2.5 and the quenching boundary on a $\Sigma_1$-stellar mass diagram. Thequenching boundary arises because of the colour-morphology relation. Thestellar surface density $\Sigma_1$ in the central kiloparsec is a morphologicalindicator. Galaxies becomes redder as $\Sigma_1$ increases until they cross thequenching boundary and enter the passive population. Mergers drive the growthof supermassive black holes and the morphological evolution that accompany themigration to the red sequence. That is the origin of the population ofhigh-mass passive galaxies. At lower masses, passive galaxies are mainlysatellites that ceased to form stars because of environmental effects.",Andrea Cattaneo,2025-02-06,2025-02-06,,N/A,['astro-ph.GA']
2502.04318v1,sshELF: Single-Shot Hierarchical Extrapolation of Latent Features for 3D Reconstruction from Sparse-Views,http://arxiv.org/abs/2502.04318v1,"Reconstructing unbounded outdoor scenes from sparse outward-facing viewsposes significant challenges due to minimal view overlap. Previous methodsoften lack cross-scene understanding and their primitive-centric formulationsoverload local features to compensate for missing global context, resulting inblurriness in unseen parts of the scene. We propose sshELF, a fast, single-shotpipeline for sparse-view 3D scene reconstruction via hierarchal extrapolationof latent features. Our key insights is that disentangling informationextrapolation from primitive decoding allows efficient transfer of structuralpatterns across training scenes. Our method: (1) learns cross-scene priors togenerate intermediate virtual views to extrapolate to unobserved regions, (2)offers a two-stage network design separating virtual view generation from 3Dprimitive decoding for efficient training and modular model design, and (3)integrates a pre-trained foundation model for joint inference of latentfeatures and texture, improving scene understanding and generalization. sshELFcan reconstruct 360 degree scenes from six sparse input views and achievescompetitive results on synthetic and real-world datasets. We find that sshELFfaithfully reconstructs occluded regions, supports real-time rendering, andprovides rich latent features for downstream applications. The code will bereleased.",Eyvaz Najafli,2025-02-06,2025-02-06,,N/A,['cs.CV']
2502.04317v1,Factorized Implicit Global Convolution for Automotive Computational Fluid Dynamics Prediction,http://arxiv.org/abs/2502.04317v1,"Computational Fluid Dynamics (CFD) is crucial for automotive design,requiring the analysis of large 3D point clouds to study how vehicle geometryaffects pressure fields and drag forces. However, existing deep learningapproaches for CFD struggle with the computational complexity of processinghigh-resolution 3D data. We propose Factorized Implicit Global Convolution(FIGConv), a novel architecture that efficiently solves CFD problems for verylarge 3D meshes with arbitrary input and output geometries. FIGConv achievesquadratic complexity $O(N^2)$, a significant improvement over existing 3Dneural CFD models that require cubic complexity $O(N^3)$. Our approach combinesFactorized Implicit Grids to approximate high-resolution domains, efficientglobal convolutions through 2D reparameterization, and a U-shaped architecturefor effective information gathering and integration. We validate our approachon the industry-standard Ahmed body dataset and the large-scale DrivAerNetdataset. In DrivAerNet, our model achieves an $R^2$ value of 0.95 for dragprediction, outperforming the previous state-of-the-art by a significantmargin. This represents a 40% improvement in relative mean squared error and a70% improvement in absolute mean squared error over previous methods.",Chris Choy,2025-02-06,2025-02-06,,N/A,['cs.CV']
2502.04316v1,Shape-asymmetry and flexibility in active cross-stream migration in nonuniform shear,http://arxiv.org/abs/2502.04316v1,"We show that the interplay of activity and broken fore-aft symmetry of shapeshelps microswimmers to migrate across streamlines in nonuniform shear,emphasizing a hitherto overlooked fundamental cause of active cross-streammigration in imposed flows. Using a framework on model flagellatedmicroswimmers in a microchannel flow, we find that besides the broken head-tailshape symmetry, extended hydrodynamic coupling is vital for cross-streammigration, whereas flagellar flexibility significantly affects the same.Furthermore, by simplifying the problem to a basic analytical model, we areable to identify the fundamental factors affecting the observed rich nonlineardynamics and predict the sorting and control of microswimmer populations insidea microchannel. Our predictions are general and apply to both living andartificial microswimmers, whereas the hydrodynamic framework developed here isnecessary to probe other scenarios, such as in dense suspensions, wherenon-uniform shear and near-field flows become important.",Derek C. Gomes,2025-02-06,2025-02-06,,N/A,"['cond-mat.soft', 'physics.bio-ph']"
2502.04315v1,ChamaleonLLM: Batch-Aware Dynamic Low-Rank Adaptation via Inference-Time Clusters,http://arxiv.org/abs/2502.04315v1,"Recent advances in large language models (LLMs) have shown remarkableperformance across diverse tasks. However, these models are typically deployedwith fixed weights, which limits their ability to adapt dynamically to thevariability inherent in real-world data during inference. This paper introducesChamaleonLLM, a novel framework that enables inference-time adaptation of LLMsby leveraging batch-aware clustering and on-the-fly generation of low-rankupdates. Unlike traditional fine-tuning approaches such as Low-Rank Adaptation(LoRA) or methods that rely on a fixed set of pre-learned uniforms (changeablemasks), our method dynamically generates adaptive modifications to the decoderweights based on the aggregated statistics of clustered batches. Byintelligently grouping similar inputs and computing context-aware low-rankupdates via a hyper-network, ChamaleonLLM achieves significant performancegains, outperforming conventional LoRA methods while eliminating the overheadof maintaining multiple expert models. Our experiments highlight the potentialof our approach to serve as a versatile and highly adaptive solution forlanguage model inference. ChamaleonLLM is open-sourced to ensure thereproducibility of our experiments:https://anonymous.4open.science/r/ChamaleonLLM/",Kamer Ali Yuksel,2025-02-06,2025-02-06,,N/A,"['cs.CL', 'cs.AI', 'cs.LG']"
2502.04314v1,"BOUQuET: dataset, Benchmark and Open initiative for Universal Quality Evaluation in Translation",http://arxiv.org/abs/2502.04314v1,"This paper presents BOUQuET, a multicentric and multi-register/domain datasetand benchmark, and its broader collaborative extension initiative. This datasetis handcrafted in non-English languages first, each of these source languagesbeing represented among the 23 languages commonly used by half of the world'spopulation and therefore having the potential to serve as pivot languages thatwill enable more accurate translations. The dataset is specially designed toavoid contamination and be multicentric, so as to enforce representation ofmultilingual language features. In addition, the dataset goes beyond thesentence level, as it is organized in paragraphs of various lengths. Comparedwith related machine translation (MT) datasets, we show that BOUQuET has abroader representation of domains while simplifying the translation task fornon-experts. Therefore, BOUQuET is specially suitable for the open initiativeand call for translation participation that we are launching to extend it to amulti-way parallel corpus to any written language.",The Omnilingual MT Team,2025-02-06,2025-02-06,,N/A,"['cs.CL', 'I.2.7']"
2502.04313v1,Great Models Think Alike and this Undermines AI Oversight,http://arxiv.org/abs/2502.04313v1,"As Language Model (LM) capabilities advance, evaluating and supervising themat scale is getting harder for humans. There is hope that other language modelscan automate both these tasks, which we refer to as ""AI Oversight"". We studyhow model similarity affects both aspects of AI oversight by proposing aprobabilistic metric for LM similarity based on overlap in model mistakes.Using this metric, we first show that LLM-as-a-judge scores favor modelssimilar to the judge, generalizing recent self-preference results. Then, westudy training on LM annotations, and find complementary knowledge between theweak supervisor and strong student model plays a crucial role in gains from""weak-to-strong generalization"". As model capabilities increase, it becomesharder to find their mistakes, and we might defer more to AI oversight.However, we observe a concerning trend -- model mistakes are becoming moresimilar with increasing capabilities, pointing to risks from correlatedfailures. Our work underscores the importance of reporting and correcting formodel similarity, especially in the emerging paradigm of AI oversight.",Shashwat Goel,2025-02-06,2025-02-06,,N/A,"['cs.LG', 'cs.AI', 'cs.CL']"
2502.04312v1,Consistency of augmentation graph and network approximability in contrastive learning,http://arxiv.org/abs/2502.04312v1,"Contrastive learning leverages data augmentation to develop featurerepresentation without relying on large labeled datasets. However, despite itsempirical success, the theoretical foundations of contrastive learning remainincomplete, with many essential guarantees left unaddressed, particularly therealizability assumption concerning neural approximability of an optimalspectral contrastive loss solution. In this work, we overcome these limitationsby analyzing the pointwise and spectral consistency of the augmentation graphLaplacian. We establish that, under specific conditions for data generation andgraph connectivity, as the augmented dataset size increases, the augmentationgraph Laplacian converges to a weighted Laplace-Beltrami operator on thenatural data manifold. These consistency results ensure that the graphLaplacian spectrum effectively captures the manifold geometry. Consequently,they give way to a robust framework for establishing neural approximability,directly resolving the realizability assumption in a current paradigm.",Chenghui Li,2025-02-06,2025-02-06,,N/A,"['cs.LG', 'math.AP', 'math.SP']"
2502.04309v1,Targeted Learning for Data Fairness,http://arxiv.org/abs/2502.04309v1,"Data and algorithms have the potential to produce and perpetuatediscrimination and disparate treatment. As such, significant effort has beeninvested in developing approaches to defining, detecting, and eliminatingunfair outcomes in algorithms. In this paper, we focus on performingstatistical inference for fairness. Prior work in fairness inference haslargely focused on inferring the fairness properties of a given predictivealgorithm. Here, we expand fairness inference by evaluating fairness in thedata generating process itself, referred to here as data fairness. We performinference on data fairness using targeted learning, a flexible framework fornonparametric inference. We derive estimators demographic parity, equalopportunity, and conditional mutual information. Additionally, we find that ourestimators for probabilistic metrics exploit double robustness. To validate ourapproach, we perform several simulations and apply our estimators to real data.",Alexander Asemota,2025-02-06,2025-02-06,,N/A,"['cs.LG', 'stat.ML']"
2502.04308v1,HOG-Diff: Higher-Order Guided Diffusion for Graph Generation,http://arxiv.org/abs/2502.04308v1,"Graph generation is a critical yet challenging task as empirical analysesrequire a deep understanding of complex, non-Euclidean structures. Althoughdiffusion models have recently made significant achievements in graphgeneration, these models typically adapt from the frameworks designed for imagegeneration, making them ill-suited for capturing the topological properties ofgraphs. In this work, we propose a novel Higher-order Guided Diffusion(HOG-Diff) model that follows a coarse-to-fine generation curriculum and isguided by higher-order information, enabling the progressive generation ofplausible graphs with inherent topological structures. We further prove thatour model exhibits a stronger theoretical guarantee than classical diffusionframeworks. Extensive experiments on both molecular and generic graphgeneration tasks demonstrate that our method consistently outperforms orremains competitive with state-of-the-art baselines. Our code is available athttps://github.com/Yiminghh/HOG-Diff.",Yiming Huang,2025-02-06,2025-02-06,,N/A,"['cs.LG', 'cs.AI', 'cs.SI', 'physics.soc-ph']"
2502.04307v1,DexterityGen: Foundation Controller for Unprecedented Dexterity,http://arxiv.org/abs/2502.04307v1,"Teaching robots dexterous manipulation skills, such as tool use, presents asignificant challenge. Current approaches can be broadly categorized into twostrategies: human teleoperation (for imitation learning) and sim-to-realreinforcement learning. The first approach is difficult as it is hard forhumans to produce safe and dexterous motions on a different embodiment withouttouch feedback. The second RL-based approach struggles with the domain gap andinvolves highly task-specific reward engineering on complex tasks. Our keyinsight is that RL is effective at learning low-level motion primitives, whilehumans excel at providing coarse motion commands for complex, long-horizontasks. Therefore, the optimal solution might be a combination of bothapproaches. In this paper, we introduce DexterityGen (DexGen), which uses RL topretrain large-scale dexterous motion primitives, such as in-hand rotation ortranslation. We then leverage this learned dataset to train a dexterousfoundational controller. In the real world, we use human teleoperation as aprompt to the controller to produce highly dexterous behavior. We evaluate theeffectiveness of DexGen in both simulation and real world, demonstrating thatit is a general-purpose controller that can realize input dexterousmanipulation commands and significantly improves stability by 10-100x measuredas duration of holding objects across diverse tasks. Notably, with DexGen wedemonstrate unprecedented dexterous skills including diverse objectreorientation and dexterous tool use such as pen, syringe, and screwdriver forthe first time.",Zhao-Heng Yin,2025-02-06,2025-02-06,,N/A,"['cs.RO', 'cs.AI', 'cs.LG', 'cs.SY', 'eess.SY']"
2502.04306v1,ScoreFlow: Mastering LLM Agent Workflows via Score-based Preference Optimization,http://arxiv.org/abs/2502.04306v1,"Recent research has leveraged large language model multi-agent systems forcomplex problem-solving while trying to reduce the manual effort required tobuild them, driving the development of automated agent workflow optimizationmethods. However, existing methods remain inflexible due to representationallimitations, a lack of adaptability, and poor scalability when relying ondiscrete optimization techniques. We address these challenges with ScoreFlow, asimple yet high-performance framework that leverages efficient gradient-basedoptimization in a continuous space. ScoreFlow incorporates Score-DPO, a novelvariant of the direct preference optimization method that accounts forquantitative feedback. Across six benchmarks spanning question answering,coding, and mathematical reasoning, ScoreFlow achieves an 8.2% improvement overexisting baselines. Moreover, it empowers smaller models to outperform largerones with lower inference costs. Project:https://github.com/Gen-Verse/ScoreFlow",Yinjie Wang,2025-02-06,2025-02-06,,N/A,['cs.CL']
2502.04304v1,Almost toric fibrations on K3 surfaces,http://arxiv.org/abs/2502.04304v1,"For K\""ahler K3 surfaces we consider Kulikov models of type III tamed by asymplectic form. Our main result shows that the generic smooth fiber admits analmost toric fibration over the intersection complex, which inherits a naturalnodal integral affine structure from almost toric fibrations of the boundarydivisors. We prove that a smooth anti-canonical hypersurface in a smooth toricFano threefold, equipped with a toric K\""ahler form, admits a symplecticKulikov model. Moreover, we demonstrate that the induced integral affinestructure on the intersection complex is integral affine isomorphic (up tonodal slides) nodal integral affine structure considered by Gross and Sieberton the boundary of the moment polytope.",Pranav Chakravarthy,2025-02-06,2025-02-06,,N/A,"['math.SG', 'Primary 14H70, Secondary 14J28, 14J32, 14D06']"
2502.04302v1,Strong Equivalence in Answer Set Programming with Constraints,http://arxiv.org/abs/2502.04302v1,"We investigate the concept of strong equivalence within the extendedframework of Answer Set Programming with constraints. Two groups of rules areconsidered strongly equivalent if, informally speaking, they have the samemeaning in any context. We demonstrate that, under certain assumptions, strongequivalence between rule sets in this extended setting can be preciselycharacterized by their equivalence in the logic of Here-and-There withconstraints. Furthermore, we present a translation from the language of severalclingo-based answer set solvers that handle constraints into the language ofHere-and-There with constraints. This translation enables us to leverage thelogic of Here-and-There to reason about strong equivalence within the contextof these solvers. We also explore the computational complexity of determiningstrong equivalence in this context.",Pedro Cabalar,2025-02-06,2025-02-06,,N/A,"['cs.AI', 'cs.LO', 'I.2.4; I.2.8']"
2502.04301v1,Type II Degenerations of K3 Surfaces of Degree 4,http://arxiv.org/abs/2502.04301v1,We study Type II degenerations of K3 surfaces of degree 4 where the centralfiber consists of two rational components glued along an elliptic curve. Suchdegenerations are called Tyurin degenerations. We construct explicit Tyurindegenerations corresponding to each of the 1-dimensional boundary components ofthe Baily-Borel compactification of the moduli space of K3 surfaces of degree4. For every such boundary component we also construct an 18-dimensional familyof Tyurin degenerations of K3 surfaces of degree 4 and compute the stablemodels of these degenerations.,James Matthew Jones,2025-02-06,2025-02-06,,N/A,"['math.AG', '14D06, 14J10, 14J26, 14J28']"
2502.04300v1,CMB-S4: Foreground-Cleaning Pipeline Comparison for Measuring Primordial Gravitational Waves,http://arxiv.org/abs/2502.04300v1,"We compare multiple foreground-cleaning pipelines for estimating thetensor-to-scalar ratio, $r$, using simulated maps of the planned CMB-S4experiment within the context of the South Pole Deep Patch. To evaluaterobustness, we analyze bias and uncertainty on $r$ across various foregroundsuites using map-based simulations. The foreground-cleaning methods include: aparametric maximum likelihood approach applied to auto- and cross-power spectrabetween frequency maps; a map-based parametric maximum-likelihood method; and aharmonic-space internal linear combination using frequency maps. We summarizethe conceptual basis of each method to highlight their similarities anddifferences. To better probe the impact of foreground residuals, we implementan iterative internal delensing step, leveraging a map-based pipeline togenerate a lensing $B$-mode template from the Large Aperture Telescopefrequency maps. Our results show that the performance of the three approachesis comparable for simple and intermediate-complexity foregrounds, with$\sigma(r)$ ranging from 3 to 5 $\times 10^{-4}$. However, biases at the$1-2\sigma$ level appear when analyzing more complex forms of foregroundemission. By extending the baseline pipelines to marginalize over foregroundresiduals, we demonstrate that contamination can be reduced to withinstatistical uncertainties, albeit with a pipeline-dependent impact on$\sigma(r)$, which translates to a detection significance between 2 and4$\sigma$ for an input value of $r = 0.003$. These findings suggest varyinglevels of maturity among the tested pipelines, with the auto- andcross-spectra-based approach demonstrating the best stability and overallperformance. Moreover, given the extremely low noise levels, mutual validationof independent foreground-cleaning pipelines is essential to ensure therobustness of any potential detection.",Federico Bianchini,2025-02-06,2025-02-06,,N/A,['astro-ph.CO']
2502.04299v1,MotionCanvas: Cinematic Shot Design with Controllable Image-to-Video Generation,http://arxiv.org/abs/2502.04299v1,"This paper presents a method that allows users to design cinematic videoshots in the context of image-to-video generation. Shot design, a criticalaspect of filmmaking, involves meticulously planning both camera movements andobject motions in a scene. However, enabling intuitive shot design in modernimage-to-video generation systems presents two main challenges: first,effectively capturing user intentions on the motion design, where both cameramovements and scene-space object motions must be specified jointly; and second,representing motion information that can be effectively utilized by a videodiffusion model to synthesize the image animations. To address thesechallenges, we introduce MotionCanvas, a method that integrates user-drivencontrols into image-to-video (I2V) generation models, allowing users to controlboth object and camera motions in a scene-aware manner. By connecting insightsfrom classical computer graphics and contemporary video generation techniques,we demonstrate the ability to achieve 3D-aware motion control in I2V synthesiswithout requiring costly 3D-related training data. MotionCanvas enables usersto intuitively depict scene-space motion intentions, and translates them intospatiotemporal motion-conditioning signals for video diffusion models. Wedemonstrate the effectiveness of our method on a wide range of real-world imagecontent and shot-design scenarios, highlighting its potential to enhance thecreative workflows in digital content creation and adapt to various image andvideo editing applications.",Jinbo Xing,2025-02-06,2025-02-06,,N/A,['cs.CV']
2502.04298v1,Mutual Multilinearity of Nonequilibrium Network Currents,http://arxiv.org/abs/2502.04298v1,"Continuous-time Markov chains have been successful in modelling systemsacross numerous fields, with currents being fundamental entities that describethe flows of energy, particles, individuals, chemical species, information, orother quantities. They apply to systems described by agents transitioningbetween vertices along the edges of a network (at some rate in each direction).It has recently been shown by the authors that, at stationarity, a hiddenlinearity exists between currents that flow along edges: if one controls thecurrent of a specific ""input"" edge (by tuning transition rates along it), anyother current is a linear-affine function of the input current [PRL 133, 047401(2024)]. In this paper, we extend this result to the situation where onecontrols the currents of several edges, and prove that other currents are inlinear-affine relation with the input ones. Two proofs with distinct insightsare provided: the first relies on Kirchhoff's current law and reduces the inputset inductively through graph analysis, while the second utilizes the resolventapproach via a Laplace transform in time. We obtain explicit expressions forthe current-to-current susceptibilities, which allow one to map currentdependencies through the network. We also verify from our expression thatKirchhoff's current law is recovered as a limiting case of our mutuallinearity. Last, we uncover that susceptibilities can be obtained fromfluctuations when the reference system is originally at equilibrium.",Sara Dal Cengio,2025-02-06,2025-02-06,,N/A,"['cond-mat.stat-mech', 'math-ph', 'math.MP']"
